1134 1139 1144 1149 1154 1159 1164 1169 1174 1179 1184 1189 1194 1199 1204 1209 1214 1219 1224 1229 1234 1239 1244 1249 1254 1259 1264 1269 1274 1295 1300 1305 1310 1315 1320 1325 1330 1335 1340 1345 1350 1355 1360 1365 1370 1375 1380 1385 1390 1395 1400 1405 1410 1415 1420 1425 1430
2.8912507753512468e-06 2.9585721933441878e-06 2.9186843399832953e-06 2.8906251224087626e-06 2.953787456663504e-06 2.9790047261894116e-06 2.9468971057914575e-06 3.0655649890557956e-06 3.140118469502208e-06 3.17153857598914e-06 3.220933298007185e-06 3.2382144976108634e-06 3.2449584755724046e-06 3.3535622391921476e-06 3.4526352257751423e-06 3.503836320527287e-06 3.478603176224908e-06 3.5857773447164035e-06 3.6488317997391057e-06 3.542078242514413e-06 3.6507972069224046e-06 3.588834450512392e-06 3.6111372974852933e-06 3.537510262380373e-06 3.4273309948028972e-06 3.3797963329578715e-06 3.4415314462642937e-06 3.344379734183227e-06 3.3833099709420567e-06 3.345201390281598e-06 3.268712566410468e-06 3.2743973158614186e-06 3.3787819559215558e-06 3.4589865621078552e-06 3.4356162692811114e-06 3.493236912823087e-06 3.4563286354266645e-06 3.6502085825702927e-06 3.5486012981116525e-06 3.6567316480117912e-06 3.677475054928885e-06 3.6908152781128396e-06 3.7721212361150375e-06 3.7590988606225504e-06 3.88057468390854e-06 3.801974300196729e-06 3.823149347760821e-06 3.7867828144829765e-06 3.76114100607595e-06 3.776712940653776e-06 3.7426406833965853e-06 3.6508326801981627e-06 3.6042461599502164e-06 3.748738353009447e-06 3.568817670231981e-06 3.6017291723733193e-06 3.498650209084493e-06
3.808751335517443e-06 3.88182390768995e-06 3.8240874708750215e-06 3.7890104049889403e-06 3.85995057957202e-06 3.8854940672259216e-06 3.824755324867657e-06 3.970938646685365e-06 4.047200006806848e-06 4.076180799831021e-06 4.122127715570862e-06 4.129368367611214e-06 4.138812390471585e-06 4.278088633563668e-06 4.398208128349784e-06 4.459718216857587e-06 4.425851212972894e-06 4.538828931502789e-06 4.624406145556953e-06 4.479967007035951e-06 4.61756301944541e-06 4.5496527097543185e-06 4.558579660774e-06 4.478088387969882e-06 4.346897511745184e-06 4.28594076101566e-06 4.359335699430993e-06 4.260044124093802e-06 4.287271471345061e-06 4.216667822837757e-06 4.138189144630581e-06 4.141763498403092e-06 4.260967359147303e-06 4.3550551603552854e-06 4.350927435115794e-06 4.4111545124902995e-06 4.354765564850068e-06 4.607756951786727e-06 4.488648655839126e-06 4.626953515576308e-06 4.653091111251561e-06 4.674942706152395e-06 4.78159411160898e-06 4.7510287353001585e-06 4.911055483188651e-06 4.848086807497613e-06 4.87220246261568e-06 4.820242994622617e-06 4.796861972349821e-06 4.807119583181128e-06 4.764005917496503e-06 4.656504823790238e-06 4.595356538021074e-06 4.7579065746172746e-06 4.548563992937041e-06 4.5902652408637636e-06 4.454748655770546e-06
4.429458447307155e-06 4.5126434136148956e-06 4.462442230905153e-06 4.4460675394442186e-06 4.5266170011497225e-06 4.5645144075392275e-06 4.48167528986134e-06 4.652444386475279e-06 4.7260140662913795e-06 4.751176633726331e-06 4.788559252202938e-06 4.783609362911382e-06 4.802240231028247e-06 4.9688006622175365e-06 5.10234246841101e-06 5.172121029096643e-06 5.135539288932666e-06 5.2374551443441005e-06 5.350203433717016e-06 5.1784098703810495e-06 5.336711150532649e-06 5.280899472367809e-06 5.268697265725319e-06 5.195688539061261e-06 5.058669222104239e-06 4.989746035881677e-06 5.069007946142828e-06 4.991116011582139e-06 4.996169221862951e-06 4.896412376681189e-06 4.829812357392294e-06 4.8318504430603e-06 4.951729441457543e-06 5.048788393741027e-06 5.079019020887857e-06 5.130681403028425e-06 5.054915730720893e-06 5.3554382493660425e-06 5.2316107168092616e-06 5.3907314093213565e-06 5.424613347023822e-06 5.456272502709636e-06 5.5831973838171425e-06 5.524703064410495e-06 5.71889213576477e-06 5.69743889767185e-06 5.720960325709083e-06 5.64927835023921e-06 5.637032309366248e-06 5.633219554199415e-06 5.579189270900617e-06 5.467817277478984e-06 5.393580644111372e-06 5.551467419508068e-06 5.337615400318269e-06 5.38546795395018e-06 5.221743797575907e-06
4.776058990824639e-06 4.862358028815036e-06 4.8379067372489405e-06 4.858286972106511e-06 4.9442637409508525e-06 5.004064642223946e-06 4.9069868790836175e-06 5.0933876736305795e-06 5.161147789481488e-06 5.17731159631085e-06 5.201613274670256e-06 5.18146378439246e-06 5.21169192964709e-06 5.395867989437055e-06 5.530351925999615e-06 5.603477316668964e-06 5.56802222406058e-06 5.644312302160706e-06 5.78523493847414e-06 5.602018317317853e-06 5.766818650234914e-06 5.743336932708008e-06 5.7065786374829986e-06 5.652820237880113e-06 5.5243201829120465e-06 5.454090815480343e-06 5.532075849835128e-06 5.497045925808774e-06 5.475841147227124e-06 5.356688128104991e-06 5.313028412101224e-06 5.3167431086184284e-06 5.421851167702578e-06 5.509304880339916e-06 5.582483295655597e-06 5.616519629676247e-06 5.525865433371316e-06 5.854647666874162e-06 5.739089251864915e-06 5.905466720531181e-06 5.95244035770837e-06 5.993789916100781e-06 6.132043902764516e-06 6.036362594168972e-06 6.255946445455897e-06 6.296917993264459e-06 6.315472434143993e-06 6.221182953407346e-06 6.229023940736214e-06 6.202691414587246e-06 6.135625589734038e-06 6.034088113356188e-06 5.9512838786313126e-06 6.082515253806961e-06 5.891913096795854e-06 5.943885046440051e-06 5.76150852280308e-06
4.968559150323707e-06 5.044958326184159e-06 5.052420212505008e-06 5.113248914621473e-06 5.196118184225747e-06 5.280579477173401e-06 5.176204413522288e-06 5.364405598165445e-06 5.424228474476588e-06 5.423131051939187e-06 5.431809044261739e-06 5.392626768970797e-06 5.430595071747272e-06 5.618318983462911e-06 5.7386301460158195e-06 5.808789565874215e-06 5.773403757397541e-06 5.817353056770837e-06 5.981264148154922e-06 5.80414211360621e-06 5.958411009023266e-06 5.984677114718093e-06 5.925702568733485e-06 5.896768621499266e-06 5.785428860749022e-06 5.719924230690118e-06 5.790011622844064e-06 5.810585127973974e-06 5.768281510818764e-06 5.643887632102826e-06 5.628669814314294e-06 5.639908572684666e-06 5.71684377229109e-06 5.784123506817076e-06 5.897338691350481e-06 5.911142337993596e-06 5.81389595603909e-06 6.148154246293364e-06 6.049533305448876e-06 6.209512646976588e-06 6.2768644109208445e-06 6.326370497173923e-06 6.464846623324833e-06 6.327287132025306e-06 6.559821062866897e-06 6.671565481535958e-06 6.680218987133369e-06 6.564371695866485e-06 6.5972641294826836e-06 6.542796929099274e-06 6.462323764777976e-06 6.382494872603583e-06 6.298975081780005e-06 6.388718619117753e-06 6.243884540100531e-06 6.300111213728907e-06 6.112256977949907e-06
5.105129139273677e-06 5.164421587858975e-06 5.2034091283266685e-06 5.298337794683018e-06 5.3708608154109e-06 5.476993479806461e-06 5.372941707868131e-06 5.548357405173991e-06 5.5986946586289035e-06 5.57357363155068e-06 5.567257067087917e-06 5.506835606349009e-06 5.544130973281658e-06 5.721366700876177e-06 5.813142810508422e-06 5.875465427576351e-06 5.8348715454041874e-06 5.849629334224863e-06 6.024773743127598e-06 5.869725826534427e-06 5.9982814162226665e-06 6.085304111860156e-06 6.011225808778314e-06 6.007243681893287e-06 5.915630059955004e-06 5.859156170649104e-06 5.9169877092326576e-06 5.9952396303255365e-06 5.944951537819686e-06 5.832115627638641e-06 5.845749486106372e-06 5.871925532239281e-06 5.911308584354462e-06 5.952580830828397e-06 6.090987147485855e-06 6.089901259997956e-06 5.996619544505832e-06 6.313214983776184e-06 6.233890381487896e-06 6.3774548701958445e-06 6.471100293659138e-06 6.5262885703427954e-06 6.653497296142281e-06 6.476374042001872e-06 6.706457126003288e-06 6.881729068206669e-06 6.8754107594388935e-06 6.74535557967208e-06 6.800852210548923e-06 6.716913232238467e-06 6.626492386427767e-06 6.575715182296397e-06 6.5018987432930045e-06 6.544820137125529e-06 6.458039970150529e-06 6.5216250020094506e-06 6.341841930614469e-06
5.2295262001927735e-06 5.274172377995264e-06 5.3413252288060895e-06 5.4602525889956275e-06 5.518795341850327e-06 5.640586115665493e-06 5.545825317977969e-06 5.696422257684299e-06 5.73579280479808e-06 5.685491210742063e-06 5.667151257654107e-06 5.587296746272355e-06 5.614101566868075e-06 5.770965772072055e-06 5.823369383650974e-06 5.8759163658298525e-06 5.823701022036862e-06 5.819701572122628e-06 5.989771972185026e-06 5.8693517908642285e-06 5.9628585770147325e-06 6.112799353700708e-06 6.032835954683229e-06 6.051728352260194e-06 5.979553508103199e-06 5.934157734933296e-06 5.978658973739212e-06 6.108155528942056e-06 6.0664058355024804e-06 5.982859521489246e-06 6.022833887468519e-06 6.071225726777962e-06 6.068556612746218e-06 6.083643260510035e-06 6.224649426442057e-06 6.219875032483758e-06 6.14144023033415e-06 6.4181114174528855e-06 6.3553870317538875e-06 6.478046924898517e-06 6.5983892762162685e-06 6.656511121613687e-06 6.761955942872354e-06 6.5548821556180896e-06 6.765788629094677e-06 6.983731828826489e-06 6.9583784454836e-06 6.828002585592486e-06 6.895598290947463e-06 6.7850340457386474e-06 6.69274678267929e-06 6.67296216619345e-06 6.619721281453797e-06 6.618808886340891e-06 6.59194990878966e-06 6.668813394008585e-06 6.507326537889038e-06
5.352570064797429e-06 5.391002608036735e-06 5.479113461500833e-06 5.611987450297951e-06 5.655007487578549e-06 5.785889885058943e-06 5.708631684897149e-06 5.8261232611493145e-06 5.8537612356281984e-06 5.78362848569904e-06 5.756469725670116e-06 5.663356459904535e-06 5.6709941123942e-06 5.803543027709932e-06 5.810751885802205e-06 5.853445112526771e-06 5.785481172692196e-06 5.775155044186009e-06 5.9230976578586775e-06 5.84572483525919e-06 5.902412664896896e-06 6.107159963628753e-06 6.03015046809389e-06 6.070137329509008e-06 6.018031820113492e-06 5.983441450399115e-06 6.016952312451096e-06 6.1863178424487645e-06 6.167852833729171e-06 6.13039536033939e-06 6.193051062646149e-06 6.2691212110533425e-06 6.225147890881463e-06 6.218614400269661e-06 6.338539920240138e-06 6.342759020541239e-06 6.288331396450087e-06 6.503956574310263e-06 6.453431105006304e-06 6.555884957359376e-06 6.695008318171377e-06 6.753578972509487e-06 6.828657668329464e-06 6.606571096553723e-06 6.783136122091146e-06 7.014681186074939e-06 6.968981983338951e-06 6.855903927398964e-06 6.920041185074412e-06 6.788496165014785e-06 6.706027795864323e-06 6.714580656804539e-06 6.690168115613564e-06 6.654207310694068e-06 6.682411362843983e-06 6.779919900464068e-06 6.641088780724027e-06
5.47359779698127e-06 5.515556688411904e-06 5.612416377500654e-06 5.750451292767708e-06 5.777058843482784e-06 5.9116502274864955e-06 5.856320755954922e-06 5.936515722565908e-06 5.954266834521155e-06 5.874386022652935e-06 5.8406511560277345e-06 5.742981840843236e-06 5.725449566835545e-06 5.834987764603011e-06 5.796666831019605e-06 5.828804341486702e-06 5.745490963297585e-06 5.738486703211283e-06 5.851013158592722e-06 5.821246587490795e-06 5.846029528281663e-06 6.087623567492318e-06 6.021041910761687e-06 6.080576415418995e-06 6.051845162383639e-06 6.026102350692319e-06 6.053769200989272e-06 6.249516558419213e-06 6.263902002251194e-06 6.286741335817207e-06 6.367668153613341e-06 6.473815239737795e-06 6.394618604805814e-06 6.373581512908847e-06 6.45382775723152e-06 6.476888618310335e-06 6.451879625610723e-06 6.5874551928171065e-06 6.546324327040382e-06 6.6325146139266845e-06 6.774325013155972e-06 6.8314034959685475e-06 6.870045947762049e-06 6.64988198593395e-06 6.781609363604872e-06 6.996174855924478e-06 6.932899600346632e-06 6.8534985517461895e-06 6.899027731834496e-06 6.753052025554865e-06 6.693372337397627e-06 6.724803778156879e-06 6.732071393217672e-06 6.673346188930822e-06 6.7500929921792e-06 6.87443724971589e-06 6.756655241740068e-06
