1134 1139 1144 1149 1154 1159 1164 1169 1174 1179 1184 1189 1194 1199 1204 1209 1214 1219 1224 1229 1234 1239 1244 1249 1254 1259 1264 1269 1274 1295 1300 1305 1310 1315 1320 1325 1330 1335 1340 1345 1350 1355 1360 1365 1370 1375 1380 1385 1390 1395 1400 1405 1410 1415 1420 1425 1430
3.1336794486340374e-06 3.1773704109200157e-06 3.1075579203217467e-06 3.0515258776506866e-06 3.10519375642088e-06 3.1194632305525668e-06 3.0841814528224848e-06 3.19937563680883e-06 3.2793061554047387e-06 3.3084662188510697e-06 3.3622498585050116e-06 3.381213694156482e-06 3.379625669469785e-06 3.484567557157915e-06 3.5848711894919963e-06 3.6344279577870634e-06 3.603868355234715e-06 3.7253950088710697e-06 3.782414452577113e-06 3.6739209241114646e-06 3.782919204800248e-06 3.7091289951220905e-06 3.7418117055132112e-06 3.654921492764138e-06 3.533268143134972e-06 3.4828905857745983e-06 3.5477155705561e-06 3.4309272200820437e-06 3.4836005981997683e-06 3.450056102927973e-06 3.359631401080669e-06 3.3672281102482177e-06 3.4816925572256378e-06 3.568308350340977e-06 3.5278402367508254e-06 3.595034637735339e-06 3.5626739775831167e-06 3.7571881249750373e-06 3.646752398231769e-06 3.757090114677818e-06 3.7787591835779035e-06 3.789540614142637e-06 3.870844605293029e-06 3.866565310387008e-06 3.987557350453182e-06 3.884591439112101e-06 3.908247385943618e-06 3.875335574176197e-06 3.84385882799539e-06 3.866390913355064e-06 3.83253202508115e-06 3.7336826918087872e-06 3.688314110382417e-06 3.850711139696739e-06 3.6552406649437805e-06 3.6903190237322538e-06 3.5891050764991017e-06
4.263403778807855e-06 4.318496763912878e-06 4.218235923628549e-06 4.142490267508e-06 4.204511158534082e-06 4.210404794548046e-06 4.1367994229473764e-06 4.282161328581662e-06 4.361449620051901e-06 4.387630772049945e-06 4.437552728070451e-06 4.4441907489065155e-06 4.442947518925638e-06 4.583649201799396e-06 4.710409180395382e-06 4.772503624639539e-06 4.7293060001587996e-06 4.861914399644877e-06 4.940728985003758e-06 4.78397767548471e-06 4.9293973650124195e-06 4.840944914206855e-06 4.859176046543637e-06 4.760520555675679e-06 4.610103558078161e-06 4.542501731691037e-06 4.6221045982393056e-06 4.494840971361439e-06 4.5354334702515394e-06 4.4602235538551444e-06 4.365080068930859e-06 4.368779327884191e-06 4.503803442300369e-06 4.610151564474181e-06 4.587175994566056e-06 4.661096892859461e-06 4.6051109694505026e-06 4.871097039215626e-06 4.73677606571976e-06 4.885556328785446e-06 4.910479499659111e-06 4.9307695505490825e-06 5.042839196730971e-06 5.023807834582325e-06 5.188735488482236e-06 5.0955254320781546e-06 5.123363757854618e-06 5.076134295231122e-06 5.042856511782939e-06 5.063006928698071e-06 5.02199692137797e-06 4.901338329479422e-06 4.83932737774374e-06 5.028770093932221e-06 4.79113644787294e-06 4.836583623284737e-06 4.697275134741781e-06
4.717546248943923e-06 4.819364416577811e-06 4.755261991129812e-06 4.721855546773714e-06 4.810564326448094e-06 4.838523756084138e-06 4.7483678342223565e-06 4.92919365718373e-06 5.00623539830962e-06 5.03732477447887e-06 5.080580722278938e-06 5.078729064422328e-06 5.094123451571155e-06 5.2711756209236264e-06 5.4181083306718625e-06 5.493794169177522e-06 5.451789128425675e-06 5.57124992681827e-06 5.681389044096001e-06 5.492223298402578e-06 5.666049312280736e-06 5.588391825235592e-06 5.58046938595166e-06 5.494083653086899e-06 5.340306480719315e-06 5.2641075887063e-06 5.351255680702028e-06 5.248940297293391e-06 5.259653643859522e-06 5.1494919410717e-06 5.070891470611126e-06 5.0699509103589435e-06 5.206291915756235e-06 5.317476722095571e-06 5.336336260215275e-06 5.39946869174616e-06 5.319015507705922e-06 5.640516294038084e-06 5.501492675806297e-06 5.676007771157516e-06 5.704408884213515e-06 5.7361849832366945e-06 5.872592025883177e-06 5.824992393423769e-06 6.027719439817304e-06 5.981871625249864e-06 6.009490826574523e-06 5.942283293246442e-06 5.918999398603359e-06 5.9247024373264554e-06 5.874076572984687e-06 5.747484333192726e-06 5.669300938293792e-06 5.8518471486063764e-06 5.606677871074653e-06 5.657301412268173e-06 5.483712754791334e-06
4.873611359182811e-06 4.982167346969368e-06 4.959142554251446e-06 4.981792444367797e-06 5.081451725566281e-06 5.140800510453629e-06 5.040123933216932e-06 5.243155673662046e-06 5.312828005640231e-06 5.340829445241598e-06 5.3689732745072e-06 5.354695051349735e-06 5.390511055793087e-06 5.591197736361027e-06 5.742247793231034e-06 5.82376403186804e-06 5.790187262991136e-06 5.874151478629892e-06 6.019775811771321e-06 5.818635161969933e-06 6.0026009582388135e-06 5.9612880570520165e-06 5.921618426083368e-06 5.86377669946888e-06 5.727454128192467e-06 5.6511902986582746e-06 5.736457933592967e-06 5.688866407531313e-06 5.6617000817752e-06 5.528651764804772e-06 5.480676725844853e-06 5.478219958198725e-06 5.59672816485534e-06 5.695684107748035e-06 5.771424982415477e-06 5.808856575536741e-06 5.709433683901173e-06 6.06142385986596e-06 5.936561694991194e-06 6.1180503851938975e-06 6.156055901741571e-06 6.199182261548163e-06 6.348877294548153e-06 6.259174868891955e-06 6.490412979550198e-06 6.522014291257879e-06 6.5451660691005785e-06 6.451660149132987e-06 6.4524467457833105e-06 6.432212696238592e-06 6.367015340836466e-06 6.252760375783547e-06 6.162312327117304e-06 6.308267404319087e-06 6.093584316909633e-06 6.145804149749265e-06 5.9491270476395885e-06
4.985681293006084e-06 5.068328293653925e-06 5.076965232575671e-06 5.147096533179257e-06 5.237121586683825e-06 5.325667692765452e-06 5.2145623053669135e-06 5.4181773573127e-06 5.478342943475851e-06 5.486289070539388e-06 5.4934767866399625e-06 5.45803230461755e-06 5.505961931010971e-06 5.709442398899697e-06 5.844683107793516e-06 5.920468250728981e-06 5.892187183568987e-06 5.931199175138842e-06 6.1073193163908025e-06 5.9142177695596334e-06 6.08532170639507e-06 6.100126522978888e-06 6.0324914443760125e-06 6.00611916294915e-06 5.894997632046794e-06 5.825211726401139e-06 5.899939347021428e-06 5.920579694217738e-06 5.8626709783380925e-06 5.721699088800758e-06 5.7078523175298815e-06 5.711059895195077e-06 5.797009351952967e-06 5.870204796828491e-06 6.000135542578642e-06 6.007445208148735e-06 5.899266144370877e-06 6.255521593129923e-06 6.155677300218871e-06 6.326096277081894e-06 6.3851368297224096e-06 6.437404425071091e-06 6.587374657669924e-06 6.447824728818966e-06 6.695469844997616e-06 6.815564194713604e-06 6.82956943682488e-06 6.707257291256029e-06 6.741829697765715e-06 6.688506931934562e-06 6.605313032323885e-06 6.5182321477440375e-06 6.423797451362833e-06 6.517225973440561e-06 6.361104332732871e-06 6.414452533472289e-06 6.211537592850048e-06
5.104672791974963e-06 5.157617001200027e-06 5.197644632708929e-06 5.303901626105222e-06 5.377573900302301e-06 5.490583700034212e-06 5.37623307468117e-06 5.56291532754611e-06 5.614830386842959e-06 5.5908833621194525e-06 5.579858067248727e-06 5.51785899022313e-06 5.565576617868799e-06 5.752906160035113e-06 5.8554067781240595e-06 5.918536325013477e-06 5.886042631202834e-06 5.8873034148064095e-06 6.079940771116171e-06 5.91268645184864e-06 6.051079617433643e-06 6.134990643781082e-06 6.0505651403242394e-06 6.050294812775325e-06 5.9615797466082855e-06 5.9030217506489445e-06 5.961868801142756e-06 6.048577907186178e-06 5.979280065397429e-06 5.848644927052038e-06 5.865750629807866e-06 5.884119281131306e-06 5.9278913490141915e-06 5.9687204774584335e-06 6.13253678156815e-06 6.1180198802645214e-06 6.013507627900923e-06 6.350593025776264e-06 6.276118687075911e-06 6.423527903426487e-06 6.514919434435412e-06 6.572991237836313e-06 6.710441031967867e-06 6.5230191549539606e-06 6.770600084529982e-06 6.968762998094051e-06 6.9674790520606175e-06 6.822726496219092e-06 6.889941448452531e-06 6.802424640548143e-06 6.703691294276409e-06 6.651722294578378e-06 6.565797765040208e-06 6.604232143469122e-06 6.518300491744331e-06 6.57573028685572e-06 6.384666579708703e-06
5.2285783290236626e-06 5.262368841628808e-06 5.335050464456824e-06 5.464288334327641e-06 5.5230530288076e-06 5.652299483792602e-06 5.54766607619373e-06 5.705884115930992e-06 5.747784094146437e-06 5.690954431045157e-06 5.6687713543964105e-06 5.581899172845216e-06 5.617544148579977e-06 5.777461351344498e-06 5.835545085608473e-06 5.886245677991149e-06 5.839191114625693e-06 5.82048171107562e-06 6.009215441574487e-06 5.8812321936552485e-06 5.975851759374487e-06 6.13328653980637e-06 6.044675927799771e-06 6.064985078811421e-06 5.9932605392619254e-06 5.948413959852461e-06 5.990359257977664e-06 6.1319939357079514e-06 6.074327942964739e-06 5.974052906576971e-06 6.017492803249105e-06 6.060141953628809e-06 6.056921252342842e-06 6.066384769467551e-06 6.233384967888473e-06 6.213953423851904e-06 6.125793683941804e-06 6.422492187108173e-06 6.366128196259652e-06 6.486820346797322e-06 6.614613905817009e-06 6.675174091095107e-06 6.788932977744215e-06 6.5657441954074915e-06 6.7930342601310565e-06 7.042067644381547e-06 7.018995330481487e-06 6.8688531961670515e-06 6.954640862830724e-06 6.837528283775199e-06 6.732831351780008e-06 6.716642653655747e-06 6.653754103433774e-06 6.643432253765086e-06 6.624434234761178e-06 6.692845436957202e-06 6.527172680749302e-06
5.353620914355141e-06 5.38182258165225e-06 5.482228824830105e-06 5.622807502352577e-06 5.667557485744782e-06 5.803728364972016e-06 5.721234435763007e-06 5.843102747066006e-06 5.8703033847231924e-06 5.789042066632627e-06 5.7605244697598985e-06 5.6573082792051455e-06 5.670965325577762e-06 5.800850150960499e-06 5.8082717460650874e-06 5.850325633743216e-06 5.78216113867259e-06 5.761754642411153e-06 5.924481753959656e-06 5.843430887837364e-06 5.893888263224401e-06 6.1172075221528145e-06 6.033789517386578e-06 6.0735290959767625e-06 6.017506016333082e-06 5.985621370411131e-06 6.013703819347385e-06 6.196287242227945e-06 6.168562044846324e-06 6.117271260292031e-06 6.183453178770486e-06 6.256934861828332e-06 6.207115566668514e-06 6.192320793034077e-06 6.331614024447465e-06 6.325279337899698e-06 6.264725281178057e-06 6.499707426805607e-06 6.4526793879349574e-06 6.549920481309897e-06 6.7061629201671116e-06 6.766561778388306e-06 6.84764447905171e-06 6.607685051949927e-06 6.795223534225327e-06 7.058948452514397e-06 7.010625758566151e-06 6.87901421213408e-06 6.960806893870199e-06 6.822192042714911e-06 6.726007233950024e-06 6.740837616608921e-06 6.7130048685734915e-06 6.664779947568795e-06 6.70146997037123e-06 6.791130032295525e-06 6.655422492976406e-06
5.478137597771969e-06 5.51194921068538e-06 5.625958554028881e-06 5.770693734514271e-06 5.798580570271432e-06 5.935798617896579e-06 5.881957297417816e-06 5.96229895761622e-06 5.9738529735742876e-06 5.881518781911622e-06 5.847236962350109e-06 5.740141188212735e-06 5.725058619570272e-06 5.82898674851641e-06 5.785483546151619e-06 5.820737019093713e-06 5.731544092477796e-06 5.720880087656483e-06 5.83987146068413e-06 5.808954943725549e-06 5.82377433787559e-06 6.091801369957877e-06 6.0196281041988455e-06 6.080743660198503e-06 6.045446330853379e-06 6.022883410345533e-06 6.043367894124027e-06 6.252630300890313e-06 6.264431316213709e-06 6.2771625757884014e-06 6.362966152986797e-06 6.470226798461613e-06 6.380095705676989e-06 6.351174183493366e-06 6.44057517447433e-06 6.459642651622238e-06 6.4341697608391875e-06 6.585547144912163e-06 6.54337836562963e-06 6.62399873925112e-06 6.788757704924042e-06 6.847064779752633e-06 6.888844424930472e-06 6.652827005741958e-06 6.787873200590341e-06 7.029256641132966e-06 6.958438689809509e-06 6.867935422432822e-06 6.923839198349493e-06 6.77208799974035e-06 6.700248858822524e-06 6.738514423086473e-06 6.750131492255557e-06 6.677507957555797e-06 6.7588331059718616e-06 6.8799362370948576e-06 6.769445785565431e-06
