1134 1139 1144 1149 1154 1159 1164 1169 1174 1179 1184 1189 1194 1199 1204 1209 1214 1219 1224 1229 1234 1239 1244 1249 1254 1259 1264 1269 1274 1295 1300 1305 1310 1315 1320 1325 1330 1335 1340 1345 1350 1355 1360 1365 1370 1375 1380 1385 1390 1395 1400 1405 1410 1415 1420 1425 1430
2.9965316074315735e-06 2.9690614826092927e-06 2.90406608877619e-06 2.903399010426959e-06 2.9574168083385115e-06 3.0147415752005307e-06 2.996243522270815e-06 3.08546472909068e-06 3.1409165956649095e-06 3.2407196098549697e-06 3.255805206529828e-06 3.2873101369727413e-06 3.456596964499248e-06 3.517843793973444e-06 3.483809717176774e-06 3.476780091889988e-06 3.561849378618508e-06 3.6422877109797752e-06 3.7180319017155195e-06 3.684174050939283e-06 3.730483397301816e-06 3.7310706893027296e-06 3.645913076633306e-06 3.6309848770743777e-06 3.5452111615199657e-06 3.4787214545918125e-06 3.495426633273782e-06 3.418600348489793e-06 3.4397215949283075e-06 3.352062211429039e-06 3.3715872397933785e-06 3.34251795461414e-06 3.4358168867353727e-06 3.5726728863528475e-06 3.56623524414466e-06 3.583474722306161e-06 3.5523801248100316e-06 3.741922724068348e-06 3.74698630247937e-06 3.6733371801970256e-06 3.7322967819355575e-06 3.8982707094761705e-06 3.824878664033893e-06 3.79937832552676e-06 3.841551806677646e-06 3.934894860617564e-06 3.922181887306872e-06 3.882155806574715e-06 3.846997596473203e-06 3.898414635341897e-06 3.849677997880464e-06 3.6979338001420474e-06 3.7417893950671905e-06 3.7428811506019925e-06 3.7515626883074767e-06 3.5811212766000026e-06 3.650241146241278e-06
3.933642379332042e-06 3.9102245451741956e-06 3.82139873172447e-06 3.815162671456524e-06 3.891163667512072e-06 3.9638921669653076e-06 3.91904571065731e-06 4.022478537446666e-06 4.099404672183265e-06 4.204061556542879e-06 4.223642379167344e-06 4.260239485982296e-06 4.478309509049141e-06 4.562044848624302e-06 4.507959152922344e-06 4.4944781441339585e-06 4.607295499726083e-06 4.702683427803748e-06 4.815547644359709e-06 4.7800255292122586e-06 4.842043091593643e-06 4.857082988549609e-06 4.73016829380535e-06 4.7110576956316605e-06 4.597590989081673e-06 4.503312662801824e-06 4.536277678308499e-06 4.454628540902988e-06 4.482275240810998e-06 4.344306088548374e-06 4.35746783700923e-06 4.336338349094047e-06 4.471088064513045e-06 4.618563372633941e-06 4.624373801232084e-06 4.654760438497198e-06 4.604626726123486e-06 4.8434297586699106e-06 4.854881196919983e-06 4.760566333086967e-06 4.847949165958474e-06 5.0588967390320594e-06 4.958497583890428e-06 4.916687195038699e-06 4.9556978657696845e-06 5.0887238038869554e-06 5.083110600700608e-06 5.025379517014164e-06 4.968556804694597e-06 5.021649459519251e-06 4.951040991977584e-06 4.7608109662129724e-06 4.80845895149616e-06 4.81729328280916e-06 4.816045597140539e-06 4.607644555459984e-06 4.689140568099059e-06
4.551412796858953e-06 4.555305709295747e-06 4.465971855466855e-06 4.463400292431116e-06 4.562282058685217e-06 4.652596841282823e-06 4.58052236555869e-06 4.681188805920786e-06 4.779586895665636e-06 4.869247324218659e-06 4.893212494340993e-06 4.927602161869306e-06 5.175089384102919e-06 5.278426349991717e-06 5.201511091395021e-06 5.182939518440971e-06 5.31180599035673e-06 5.405461743313464e-06 5.551462470831961e-06 5.5295140495477565e-06 5.601114478722616e-06 5.636597274378797e-06 5.472096280955988e-06 5.4535506874699586e-06 5.321137529702081e-06 5.2054169490187285e-06 5.256699141653404e-06 5.187625984124204e-06 5.219167051392663e-06 5.040027929272277e-06 5.0333163979286825e-06 5.037843404532466e-06 5.212974273763408e-06 5.339304047938998e-06 5.37130782304252e-06 5.417653753215002e-06 5.353600258150166e-06 5.6202217884647134e-06 5.647368531596579e-06 5.543473301968774e-06 5.665937755458175e-06 5.9053945473609005e-06 5.7884615814125e-06 5.732667466273777e-06 5.762233726839107e-06 5.938657156753954e-06 5.956463025793808e-06 5.881975315248724e-06 5.807369708134649e-06 5.857185754792163e-06 5.767925313147473e-06 5.560828761486723e-06 5.609693167433628e-06 5.63516329310002e-06 5.62275636843276e-06 5.400135407389592e-06 5.4877767561901404e-06
4.875180338949606e-06 4.916274296953097e-06 4.85047265592147e-06 4.859336918638297e-06 4.971880043361588e-06 5.080970214148353e-06 4.987829764739647e-06 5.065154075684123e-06 5.179900992866613e-06 5.240372037544817e-06 5.265484318323238e-06 5.288655028247943e-06 5.541916183135931e-06 5.6600978933364314e-06 5.559534004459069e-06 5.540157267642478e-06 5.668810327651478e-06 5.743795018835693e-06 5.9114983576260284e-06 5.921354267261093e-06 5.993905160860869e-06 6.053502921734116e-06 5.865932985629227e-06 5.8543877367483195e-06 5.715841450978349e-06 5.592681862432827e-06 5.658507281311549e-06 5.615761107685606e-06 5.647844761632067e-06 5.4466624853156986e-06 5.404933664885834e-06 5.449286373839783e-06 5.65810751526419e-06 5.73396288069699e-06 5.801521230656971e-06 5.859583278089086e-06 5.790833039160319e-06 6.059300770320693e-06 6.11060511441362e-06 6.0066093419592726e-06 6.163389103443149e-06 6.40907622389463e-06 6.2881787406586e-06 6.220107171334703e-06 6.2366408508279276e-06 6.4517931759517585e-06 6.505443269371001e-06 6.412525835951059e-06 6.327661438484631e-06 6.370053807470295e-06 6.264260398135676e-06 6.0618250594884175e-06 6.111116631381247e-06 6.160046315682506e-06 6.135582526620496e-06 5.924435727155465e-06 6.011318893692481e-06
5.036221277918606e-06 5.107733526334322e-06 5.0827834703084236e-06 5.1069095489596024e-06 5.216746175795667e-06 5.344009126247537e-06 5.2415757180681295e-06 5.278359199347882e-06 5.399584005441471e-06 5.426649072074765e-06 5.446962626655831e-06 5.45233571619648e-06 5.690300095343582e-06 5.8184876193060274e-06 5.6946552461521715e-06 5.678854030870729e-06 5.7923808752424894e-06 5.8372410492525335e-06 6.011329086832126e-06 6.067006836275571e-06 6.132015430476325e-06 6.219043788816294e-06 6.028630902675974e-06 6.028273284609265e-06 5.897057734150488e-06 5.785201142593368e-06 5.855575034287814e-06 5.8470268755160754e-06 5.8771830377082555e-06 5.678084361796754e-06 5.590268736474459e-06 5.67943965893516e-06 5.913688172832675e-06 5.921640266108335e-06 6.025083695193254e-06 6.083457200579843e-06 6.020161588689692e-06 6.268394312715496e-06 6.348471274548567e-06 6.250499942873131e-06 6.4302371750683815e-06 6.66109540139948e-06 6.547972278872151e-06 6.4672791907072674e-06 6.471522376903729e-06 6.711786050437899e-06 6.8037143271479535e-06 6.689628768158716e-06 6.603584753332276e-06 6.635647257648473e-06 6.5132288372299975e-06 6.328929754669613e-06 6.381490750874953e-06 6.457770630111746e-06 6.418201414829601e-06 6.240951841377185e-06 6.321751944077036e-06
5.1448863188449605e-06 5.2316964742053165e-06 5.256686505914287e-06 5.297521123461067e-06 5.388818062265043e-06 5.530600886462026e-06 5.433106481578697e-06 5.421431574478161e-06 5.536712436749566e-06 5.534769631365542e-06 5.544479607457261e-06 5.531115128213014e-06 5.738004198579639e-06 5.8717042108557174e-06 5.724811329758154e-06 5.713053386574108e-06 5.802936380033231e-06 5.813895184715327e-06 5.979136444909565e-06 6.084806684018904e-06 6.136634780169741e-06 6.256007494455694e-06 6.082129100713351e-06 6.092734301977585e-06 5.979781583526797e-06 5.89879122726367e-06 5.959009393381317e-06 5.988998143593994e-06 6.0169454691258365e-06 5.845484193847816e-06 5.709097146495115e-06 5.838036996296685e-06 6.0910436159193985e-06 6.029254761418399e-06 6.15953890465977e-06 6.202781044821164e-06 6.153770836653708e-06 6.367714083568711e-06 6.475752687645251e-06 6.389686898350218e-06 6.571790207127349e-06 6.7720786791117315e-06 6.677768426284229e-06 6.583674249445546e-06 6.5800945707621055e-06 6.825527715551057e-06 6.947509133380926e-06 6.813459478085543e-06 6.734760929175623e-06 6.754838539953007e-06 6.616042108990169e-06 6.4540941227808e-06 6.516921107698141e-06 6.623084954341466e-06 6.562695210426734e-06 6.437859842064323e-06 6.510011464950902e-06
5.251666306235795e-06 5.339428827071558e-06 5.414861904415108e-06 5.473201260891672e-06 5.536451698660398e-06 5.68400522988616e-06 5.604288654112094e-06 5.547074035820658e-06 5.644911440974723e-06 5.622727358748038e-06 5.619419536569225e-06 5.591868645864467e-06 5.756913167211982e-06 5.891241077800214e-06 5.720423105024743e-06 5.70701081260738e-06 5.773594460321888e-06 5.753518721126855e-06 5.897982293991094e-06 6.046900950621221e-06 6.084899499788709e-06 6.242074260579217e-06 6.098167721189211e-06 6.117277722624075e-06 6.028582246456937e-06 5.995001819712195e-06 6.0289010121322115e-06 6.100464250404401e-06 6.128633999053419e-06 6.009564721210696e-06 5.831133089375291e-06 5.9876405696322535e-06 6.254026594026877e-06 6.1349981766019675e-06 6.275917971178082e-06 6.288761855989523e-06 6.260498693337065e-06 6.433020742015512e-06 6.562483195963687e-06 6.496993772537524e-06 6.656772036141917e-06 6.815232378315644e-06 6.750498964305375e-06 6.644220223808466e-06 6.638095527019355e-06 6.866398249033646e-06 7.0029710686282395e-06 6.857639480156848e-06 6.791875447042841e-06 6.799074603475371e-06 6.647678906514093e-06 6.507209623992721e-06 6.589133622755983e-06 6.727554642959186e-06 6.640503301707789e-06 6.582967287907188e-06 6.645976985401015e-06
5.3668148771634906e-06 5.447378929692214e-06 5.564966258618292e-06 5.641229932579386e-06 5.674920674859997e-06 5.814237493474728e-06 5.761157177251767e-06 5.6691572591606906e-06 5.743273543349929e-06 5.709805429004528e-06 5.6960417167353155e-06 5.661104117943247e-06 5.7776292617591225e-06 5.906780787211692e-06 5.71089561559913e-06 5.685413815682102e-06 5.736815413513579e-06 5.692235470359013e-06 5.80939105477732e-06 5.9874466551615105e-06 6.016094646294552e-06 6.213128517579586e-06 6.104637110003178e-06 6.132049073760247e-06 6.06825396942616e-06 6.092056324381482e-06 6.087032898750123e-06 6.201115216080806e-06 6.234417136960765e-06 6.190347944541172e-06 5.981806861078528e-06 6.150961153037798e-06 6.4241002795749955e-06 6.270072411096877e-06 6.401412161991603e-06 6.373290300489144e-06 6.369616388507251e-06 6.496725859175591e-06 6.636783776637286e-06 6.6027698858968195e-06 6.7181724688614155e-06 6.824675428402618e-06 6.7989434056922885e-06 6.684684993704644e-06 6.679224218997744e-06 6.869945525275606e-06 7.0033119521803194e-06 6.862056342856402e-06 6.810194978099197e-06 6.80410663564429e-06 6.64847453090514e-06 6.529308490969353e-06 6.636644023374822e-06 6.808747782181169e-06 6.693639673214849e-06 6.71308757175596e-06 6.766739627940876e-06
5.484587350697329e-06 5.557292735170168e-06 5.701135138641755e-06 5.794471908051782e-06 5.803863868308818e-06 5.919475435888225e-06 5.897266895254507e-06 5.783886832889391e-06 5.836356007561017e-06 5.798200750370161e-06 5.780557199374998e-06 5.743309159550246e-06 5.808380166292186e-06 5.926315099136972e-06 5.7064389268284085e-06 5.65833409365784e-06 5.706136338570791e-06 5.643807582147983e-06 5.7331259011612175e-06 5.924803113602052e-06 5.951159438518274e-06 6.183004002319256e-06 6.108177350931269e-06 6.148063952129734e-06 6.107032194623656e-06 6.188886417654329e-06 6.141571855235586e-06 6.294313485660919e-06 6.339469369062542e-06 6.3893711610460795e-06 6.162877265889538e-06 6.330971243809135e-06 6.601455979888253e-06 6.437607235688305e-06 6.538556102862003e-06 6.4677171502671174e-06 6.4899679458603235e-06 6.567752666579477e-06 6.706163176619196e-06 6.712975416434491e-06 6.770207749247116e-06 6.813865463268754e-06 6.8331794139180285e-06 6.717046650290685e-06 6.7128060589894455e-06 6.851197198244869e-06 6.96560075355051e-06 6.846244064752845e-06 6.804809721061669e-06 6.786146838879387e-06 6.637649935871489e-06 6.544154559201957e-06 6.6769194974339946e-06 6.881251474601183e-06 6.745116346918284e-06 6.843643450641118e-06 6.886573628168452e-06
